id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,logprice,neighbourhood_group_Brooklyn,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Bronx,room_type_Private room,room_type_Shared room
19912065,"Nice walk-in studio in  Sheepshead Bay, Brooklyn",141025502,Aleksandr,40.59408,-73.94372,95,4,14,8/5/19,0.7,1,113,4.553876892,1,0,0,0,0,0
19912256,"Luxury Williamsburg duplex, private roof terrace",1927824,Helen,40.71466,-73.94448,250,4,7,5/30/19,0.31,1,132,5.521460918,1,0,0,0,0,0
19912495,Clean Studio in Soho and Little Italy,10457196,Richard,40.71954,-73.99667,150,30,6,6/17/19,0.26,10,218,5.010635294,0,0,0,0,0,0
19912814,Bed-Stuy Brownstone 1 bedroom,81937,Tamar,40.68999,-73.92833,110,14,1,8/15/17,0.04,1,40,4.700480366,1,0,0,0,0,0
19913070,Spacious loft with Balcony sleeps TWO,3300910,William,40.69723,-73.93769,95,4,32,8/3/19,1.3,1,6,4.553876892,1,0,0,0,0,0
19913191,NEW YORK CENTRAL APARTMENT/TIME SQUARE,43105586,Gian Marco,40.75774,-73.99225,280,3,9,3/21/19,0.37,1,55,5.634789603,0,0,0,0,0,0
19913761,Brand NEW & SIMPLE apt in quiet Chinatown,6862083,Mischa,40.71136,-73.99391,105,3,1,9/28/18,0.1,1,276,4.65396035,0,0,0,0,1,0
19913783,Micheal's Apartment in Harlem,31856573,Micheal,40.81671,-73.94013,80,6,0,,0,1,364,4.382026635,0,0,0,0,1,0
19914209,Luxury Private Bedroom (near JFK),141052003,Nicole,40.68558,-73.78018,65,1,8,9/26/18,0.4,4,168,4.17438727,0,1,0,0,1,0
19915204,BRIGHT LUXURIOUS MASTER BEDROOM,139357580,Shuly,40.77295,-73.90512,59,1,103,7/22/19,4.15,8,332,4.077537444,0,1,0,0,1,0
19915657,SUNNY PRIVATE ROOM,139357580,Shuly,40.77324,-73.90385,55,1,72,7/20/19,2.9,8,316,4.007333185,0,1,0,0,1,0
19915939,GORGEOUS LARGE BDR CLOSE TO MANHATTAN,139357580,Shuly,40.77321,-73.90447,60,1,83,7/22/19,3.34,8,303,4.094344562,0,1,0,0,1,0
19919747,Awesome Times Square 1 BR Loft in City Centre,142053,Jowelle,40.76054,-73.99066,199,2,59,6/24/19,2.42,5,269,5.293304825,0,0,0,0,0,0
19923041,ॐ Private Room in Yoga Retreat Center - Brooklyn ॐ,129273512,Lisa& Jonathan,40.67014,-73.99276,79,1,85,7/12/19,3.56,3,294,4.369447852,1,0,0,0,1,0
19923377,Cozy Brightly Lit Room in Huge Loft Space,48081884,Laura,40.70476,-73.92942,65,3,16,7/11/19,0.66,2,14,4.17438727,1,0,0,0,1,0
19924521,Artist Loft in Prime trendy East Williamsburg!,53710434,Luisa,40.70208,-73.93258,85,5,2,5/21/19,0.28,1,14,4.442651256,1,0,0,0,0,0
19925397,"Modern, big and comfy space in the heart of NYC",46708895,Victor,40.84899,-73.90375,250,2,47,7/25/19,2.18,1,303,5.521460918,0,0,0,1,0,0
19929209,Cozy Studio in midtown Manhattan,120762452,Stanley,40.74838,-73.97695,150,30,1,9/17/17,0.04,50,364,5.010635294,0,0,0,0,0,0
19929279,Awesome 2 Bedroom Brooklyn Apartment / Sleeps 6,10391137,Ryan,40.69539,-73.9666,250,3,70,8/2/19,2.99,1,102,5.521460918,1,0,0,0,0,0
19929723,Cozy And Quiet Getaway (Queen Size Bed),137999892,Simranjeet,40.60609,-74.0888,34,7,24,5/18/19,0.99,7,361,3.526360525,0,0,1,0,1,0
19930489,Traveler/Student Prvt Rm w/  1/2 Bath (001),137999892,Simranjeet,40.60613,-74.08907,35,7,20,7/28/19,0.85,7,318,3.555348061,0,0,1,0,1,0
19930835,Cozy And Quiet Single Room  (003) A/c in sunmmer,137999892,Simranjeet,40.60618,-74.08712,33,7,29,6/9/19,1.25,7,306,3.496507561,0,0,1,0,1,0
19931069,Amazing Studio step away from the Time Sq/74B,48146336,Irina,40.76284,-73.99226,130,30,7,6/24/19,0.35,20,335,4.86753445,0,0,0,0,0,0
19931860,West 57th Street by Hilton Midtown Manhattan,4335080,Tiffany,40.76394,-73.97825,350,1,1,12/6/17,0.05,2,364,5.857933154,0,0,0,0,0,0
19932387,Welcome 2 rooms 10 min to airports 30 mins to NYC,141229116,Daniel,40.73179,-73.72179,60,2,27,7/5/19,1.09,1,357,4.094344562,0,1,0,0,1,0
19932802,Private Bedroom West Village Greenwich Apartment,45399737,Esther,40.7292,-73.99964,150,2,0,,0,2,67,5.010635294,0,0,0,0,1,0
19933872,Lovely Private Room in the Heart of Williamsburg,92307204,Jesse,40.71947,-73.95958,65,21,2,4/22/18,0.08,1,43,4.17438727,1,0,0,0,1,0
19933967,Charming studio in midtown east Manhattan,120762452,Stanley,40.74948,-73.97685,150,30,0,,0,50,364,5.010635294,0,0,0,0,0,0
19940173,Amazing Cozy Upper East Side Private Artistic Flat,137306448,Katie,40.7823,-73.94736,219,1,29,6/26/19,2.57,2,324,5.38907173,0,0,0,0,0,0
19942242,Home away from home.,141322867,Peggy,40.62468,-73.94532,46,2,4,8/12/17,0.16,1,32,3.828641396,1,0,0,0,1,0
19942348,Sunny and Airy FiDi Studio,141324173,Victoria,40.71103,-74.00845,200,2,77,7/11/19,3.13,1,59,5.298317367,0,0,0,0,0,0
19943029,Entire Historic Brownstone Apartment-Outdoor Space,141194871,Christopher,40.68198,-73.94086,160,2,131,7/29/19,5.43,1,162,5.075173815,1,0,0,0,0,0
19943741,¡AMAZING PENTHOUSE IN SOHO (Nolita-1BR)!,2292332,Charlie Manuel,40.7216,-73.99721,350,5,6,8/1/19,0.25,1,29,5.857933154,0,0,0,0,0,0
19944735,Private Bedroom in Large Astoria apartment,81996236,Zoe,40.76994,-73.90659,105,1,0,,0,1,89,4.65396035,0,1,0,0,1,0
19944880,The Bedford,5350896,Zaher,40.71312,-73.9617,175,3,30,6/25/19,1.23,1,13,5.164785974,1,0,0,0,0,0
19945196,"Sunny, quiet room next to Seaview Park w/AC",16567193,Jacqueline,40.63652,-73.90015,80,5,0,,0,1,89,4.382026635,1,0,0,0,1,0
19945327,"Apartment for One Person Midtown, Doorman Building",37234244,Aishling,40.76602,-73.98323,105,8,4,1/5/19,0.21,1,3,4.65396035,0,0,0,0,0,0
19945408,Amazing Condo with the Terrace step at Time Sq/55B,48146336,Irina,40.76245,-73.99235,160,30,5,8/3/19,0.37,20,337,5.075173815,0,0,0,0,0,0
19945974,Bedford-Stuyvesant Heights- 2 Bedroom-Mins to NYC,141359886,Yuli,40.68613,-73.95491,75,2,95,7/17/19,4.02,2,279,4.317488114,1,0,0,0,0,0
19946195,BK Master bedroom with King sized bed,141359133,Philip,40.67677,-73.97954,97,2,55,7/14/19,2.32,1,64,4.574710979,1,0,0,0,1,0
19948170,Quiet Rare Superb West Village Apartment.,136300221,J,40.73319,-74.00435,205,14,8,12/3/18,0.49,1,61,5.323009979,0,0,0,0,0,0
19948618,Amazing studio step away from Time Square/54B,48146336,Irina,40.76309,-73.99214,130,30,7,6/29/19,0.32,20,336,4.86753445,0,0,0,0,0,0
19949138,Classic Artist Loft,16596728,Josh,40.68626,-74.00141,149,4,9,6/26/19,0.37,1,37,5.003946306,1,0,0,0,0,0
19949310,Brooklyn Basement,112186372,Kinser,40.68322,-73.91702,200,1,1,9/2/17,0.04,1,179,5.298317367,1,0,0,0,0,1
19951170,Charming Modern Apartment,35387196,Kizzie,40.67233,-73.93998,78,7,3,5/27/19,0.16,4,249,4.356708827,1,0,0,0,0,0
19951620,Furnished Historical Townhouse,6208391,Robin,40.65903,-73.96035,214,5,39,7/17/19,1.59,1,223,5.365976015,1,0,0,0,0,0
19951681,"Great apartment , Astoria , NYC .",40008714,Vladimir,40.76254,-73.91533,65,1,5,2/26/19,0.51,1,357,4.17438727,0,1,0,0,1,0
19952535,Sweet Greenwich & West Village Apartment 2 Bedroom,45399737,Esther,40.72739,-73.99967,298,2,0,,0,2,13,5.697093487,0,0,0,0,0,0
19952747,BEAUTIFUL PRIVATE ROOM,139357580,Shuly,40.77148,-73.90545,45,1,79,7/21/19,3.29,8,307,3.80666249,0,1,0,0,1,0
19952847,Spacious  2 BDR APT BROOKLYN Sleeps 8!,129646758,Sherry  W  X,40.64323,-73.95086,95,2,48,8/4/19,2.11,2,329,4.553876892,1,0,0,0,0,0
19954367,"Large, New, Modern Uptown Room - 2",9864136,Anthony,40.82086,-73.94486,65,30,0,,0,27,217,4.17438727,0,0,0,0,1,0
19954751,Fascinating Modern Apartment - 5 mins Time Square,131712054,Edison,40.76122,-73.99129,111,1,141,7/26/19,5.83,1,42,4.709530201,0,0,0,0,1,0
19960507,Huge Loft Space in Red Hook,1772509,Jane,40.67798,-74.00787,145,1,15,7/25/19,0.64,2,320,4.976733742,1,0,0,0,0,0
19964109,Hendrix Street Gem Rm #2,105878573,Tonisha,40.66725,-73.88876,40,1,62,7/17/19,2.52,4,19,3.688879454,1,0,0,0,1,0
19964262,Hendrix Street Gem Rm #3,105878573,Tonisha,40.66535,-73.8891,40,1,112,7/18/19,4.68,4,18,3.688879454,1,0,0,0,1,0
19964343,Brooklyn Apartment,141544900,Cathy,40.6455,-73.9444,56,1,82,5/12/19,3.5,1,13,4.025351691,1,0,0,0,0,0
19966023,Spacious 2 Bedroom at the heart of East Village,8977208,Rachel,40.72897,-73.9811,130,30,0,,0,1,215,4.86753445,0,0,0,0,0,0
19967297,The Oasis 1,33106693,Elena,40.82329,-73.95184,110,3,0,,0,3,59,4.700480366,0,0,0,0,1,0
19968221,"Artist's Townhouse w/ garden, grill -near subway",184913,John,40.68192,-73.9908,298,3,5,7/29/19,0.54,1,142,5.697093487,1,0,0,0,0,0
19969420,Bright Private Bedroom by Wall Street,27186594,Glenna,40.70743,-74.00785,110,2,10,5/5/19,0.41,1,10,4.700480366,0,0,0,0,1,0
19969461,"Brooklyn Amazing Deal! Bright, Cozy Apartment",14833285,Anna,40.5967,-73.96041,100,3,23,11/11/18,0.95,1,3,4.605170186,1,0,0,0,0,0
19970216,Cozy 1 bdrm apt in the heart of hippest LES hood,1902239,Bojana,40.713,-73.98986,115,3,70,7/14/19,2.85,1,9,4.744932128,0,0,0,0,0,0
19970249,Private room in the heart of Williamsburg,54769760,Irene,40.71649,-73.96176,50,5,1,6/22/19,0.65,1,3,3.912023005,1,0,0,0,1,0
19970350,Large Room with Private Bathroom & Entrance,15344412,Abe,40.58085,-74.15443,43,1,0,,0,3,84,3.761200116,0,0,1,0,1,0
19974905,Esteem's Place,141615596,Esteem,40.83805,-73.85867,26,1,18,4/23/19,0.75,2,363,3.258096538,0,0,0,1,0,1
19975703,Large bedroom near trains & park,1287787,Crystal,40.66084,-73.96001,38,20,0,,0,2,3,3.63758616,1,0,0,0,1,0
19979892,"Sheepshead Bay, 1-bdr apartment. Close to all!",138913479,Svetlana,40.58745,-73.95709,130,2,44,8/4/19,1.82,1,86,4.86753445,1,0,0,0,0,0
19981649,"Big, Bright, Beautiful Private Apartment",10286572,Erik,40.72697,-73.98509,199,2,13,4/24/19,0.65,1,7,5.293304825,0,0,0,0,0,0
19981877,Private room (bright and clean) Manhattan NYC,138515591,Anna Chiara,40.80266,-73.93904,44,30,4,8/3/19,0.24,4,148,3.784189634,0,0,0,0,1,0
19981889,Huge Private Bedroom in Harlem,44194869,Kyle,40.81793,-73.94149,100,1,67,8/4/19,2.89,1,39,4.605170186,0,0,0,0,1,0
19983575,Private long room in Manhattan NYC,138515591,Anna Chiara,40.80257,-73.93987,46,30,6,8/4/19,0.3,4,245,3.828641396,0,0,0,0,1,0
19984134,Beautifully Decorated 1 Bedroom w/ Large Terrace,5962328,Alan,40.76112,-73.82327,140,30,3,8/11/18,0.13,15,197,4.941642423,0,1,0,0,0,0
19984925,Private room (cozy and clean) Manhattan NYC,138515591,Anna Chiara,40.80356,-73.94034,41,30,5,5/4/19,0.23,4,240,3.713572067,0,0,0,0,1,0
19985199,Workspace Room 2 - 2,9864136,Anthony,40.68507,-73.91329,35,2,5,9/18/18,0.2,27,339,3.555348061,1,0,0,0,1,0
19985425,Newly Renovated/Private Apt/1-br by Park and Metro,75218527,Jonah_Soleil,40.66912,-73.94337,114,1,76,7/26/19,3.07,1,137,4.736198448,1,0,0,0,0,0
19986353,Brooklyn private suite :) & pvt bathroom by trains,14898658,Chadanut,40.64385,-73.97978,57,1,41,7/12/19,1.69,10,13,4.043051268,1,0,0,0,1,0
19986637,Lovely City Retreat,33527075,Brooke,40.74547,-73.87746,57,2,110,8/4/19,4.45,2,2,4.043051268,0,1,0,0,1,0
19991488,Private comfortable room in BK close to Manhattan,46066063,Mungyu,40.69287,-73.92939,40,4,13,6/8/19,0.6,2,217,3.688879454,1,0,0,0,1,0
19993084,Large Room With 2 Queen Beds Close to Metro,141844749,Garland,40.68925,-73.95452,60,2,68,7/27/19,2.79,1,79,4.094344562,1,0,0,0,1,0
19993470,Classic Manhattan Loft Apartment,114867228,Peter And Helen,40.73,-73.99253,137,14,17,6/18/19,0.79,1,232,4.919980926,0,0,0,0,0,0
19996712,"Light, Large Private Bedroom in 1865 townhouse",4077993,Raquel,40.6758,-73.9415,80,2,7,9/28/18,0.47,2,15,4.382026635,1,0,0,0,1,0
19996830,Large sunny room near park & trains,1287787,Crystal,40.66225,-73.95894,33,10,4,8/1/19,0.17,2,41,3.496507561,1,0,0,0,1,0
19999527,★ Comfy Couple's Getaway ★ Walk/Transit Score 85+,131697576,Anisha,40.83384,-73.8863,65,2,96,7/14/19,3.87,4,339,4.17438727,0,0,0,1,1,0
20000184,"Master Bedroom with Own Bathroom, near subway",102482048,Susy,40.68174,-73.90733,50,2,28,4/22/19,1.17,5,298,3.912023005,1,0,0,0,1,0
20000290,Unique Place in New York City,361155,Alexandra,40.64063,-73.96348,200,4,17,6/17/19,0.75,1,99,5.298317367,1,0,0,0,0,0
20001006,Spacious Room in Modern Duplex Loft,141937671,TamiandIvana,40.67051,-73.95166,60,2,50,7/5/19,2.04,1,244,4.094344562,1,0,0,0,1,0
20006934,2 bedroom next to Times Square & Central Park,6137321,Joseph,40.76621,-73.98516,279,4,135,7/21/19,5.7,1,205,5.631211782,0,0,0,0,0,0
20008527,Large private room in Manhattan NYC,138515591,Anna Chiara,40.80305,-73.9403,51,30,3,7/20/19,0.48,4,298,3.931825633,0,0,0,0,1,0
20009122,HEART of MANHATTAN,117287,Lara,40.76764,-73.98468,130,2,3,5/20/18,0.18,3,254,4.86753445,0,0,0,0,1,0
20013255,Lavish Private bedroom by central park,115228513,Aly,40.80263,-73.96458,99,1,92,7/6/19,3.73,3,324,4.59511985,0,0,0,0,1,0
20014072,Room for one at Stella's place,15617507,Stella,40.85145,-73.86129,29,1,54,7/31/19,2.58,3,146,3.36729583,0,0,0,1,1,0
20014879,Beautiful Bedroom- Steps from Cloisters & A Train,99380211,Rachel,40.86372,-73.92789,70,2,4,7/21/19,3.33,1,38,4.248495242,0,0,0,0,1,0
20016090,Comfort of home in the center of it all!,94543144,Sara,40.69093,-73.9449,152,2,76,8/3/19,3.15,1,153,5.023880521,1,0,0,0,0,0
20017121,Spacious 2 bedroom apartment,82119233,Jenny,40.69444,-73.95257,135,4,71,7/28/19,2.98,2,233,4.905274778,1,0,0,0,0,0
20017584,Large Room with Private Entrance Close to Metro,142133001,Garland,40.68967,-73.95514,55,2,56,7/29/19,2.35,1,78,4.007333185,1,0,0,0,1,0
20017753,Super Clean Room For 2 - Close To Metro,142135334,Garland,40.68985,-73.95317,45,5,39,7/23/19,2.03,1,108,3.80666249,1,0,0,0,1,0
20022549,"Comfy “sofa bed"" next to LGA AIRPORT and #7 train",32446721,Veronica,40.74905,-73.86499,37,1,29,7/28/19,1.18,6,360,3.610917913,0,1,0,0,0,1
20026248,Beach House,37318968,Joe,40.59082,-73.80328,275,2,30,8/4/19,1.22,1,345,5.616771098,0,1,0,0,0,0
20026598,Bushwick gem with private garden patio.,32446918,Michele,40.70451,-73.92062,150,4,32,6/25/19,1.4,1,120,5.010635294,1,0,0,0,0,0
20026998,1 Bed garden apt in Classic Brownstone - sleeps4,1748382,Kenna,40.68606,-73.93299,200,2,42,7/24/19,1.75,1,269,5.298317367,1,0,0,0,0,0
20028209,Garden Sanctuary in the Heart of Bed-Stuy,94486556,Aubrey,40.68349,-73.94299,78,2,37,12/27/18,1.55,1,79,4.356708827,1,0,0,0,1,0
20029274,"Convenient location, large room with closet",80908448,Phong,40.61756,-73.99222,55,3,9,6/6/18,0.37,1,218,4.007333185,1,0,0,0,1,0
20031027,Beautiful + Unique + Large 1BD in East Village,6916278,Valentina,40.72324,-73.98255,275,2,23,6/9/19,0.95,1,10,5.616771098,0,0,0,0,0,0
20032597,HOME AWAY FROM HOME,142274114,Eleanor,40.6202,-73.94177,100,1,1,9/3/17,0.04,1,87,4.605170186,1,0,0,0,1,0
20034180,AG's palace 2,121612198,Maura,40.64351,-73.91406,89,1,9,5/19/19,0.37,4,362,4.48863637,1,0,0,0,1,0
20034244,Two rooms in one. A family friendly neighborhood.,113295877,Jonathan,40.63529,-74.09068,59,3,29,7/31/19,1.19,3,357,4.077537444,0,0,1,0,1,0
20044802,AG's Palace 3,121612198,Maura,40.64138,-73.91488,75,1,11,6/13/19,0.46,4,345,4.317488114,1,0,0,0,1,0
20046845,Private Bedroom & Bathroom - Luxury Brooklyn Condo,17983295,Barry,40.7015,-73.92261,75,5,33,7/6/19,1.34,1,48,4.317488114,1,0,0,0,1,0
20047896,Clinton Hill Apartment with Large Private Balcony,27559992,Sarah,40.69394,-73.96918,158,2,102,7/21/19,4.23,1,25,5.062595033,1,0,0,0,0,0
20049857,Pre-War Brownstone 2 Blocks from Central Park,142442839,Elizabeth,40.78561,-73.97637,299,3,60,8/3/19,2.59,1,54,5.700443573,0,0,0,0,0,0
20050489,"City view, one stop away from midtown loft",94221623,Hk,40.75004,-73.93576,120,2,20,7/7/19,0.81,1,35,4.787491743,0,1,0,0,0,0
20053253,Luxurious apartment-private bed & private bathroom,74314960,Cristina,40.69182,-73.9436,140,2,84,7/30/19,3.46,2,8,4.941642423,1,0,0,0,1,0
20053839,Greenpoint Guesthouse with 2 Private Patios,142483517,Andy,40.72854,-73.95627,150,3,28,7/22/19,1.21,1,34,5.010635294,1,0,0,0,0,0
20055311,Cozy Basement Apartment near RUMC Hospital,318899,Krystal,40.63471,-74.10942,75,1,9,6/7/19,0.43,1,198,4.317488114,0,0,1,0,0,0
20055786,Fully equipped apartment on perfect location,142502018,Steve,40.7355,-73.88131,130,10,4,9/19/18,0.18,1,11,4.86753445,0,1,0,0,0,0
20057317,Cozy well decorated/located studio in Astoria,60370951,Emanuella,40.77297,-73.92253,110,2,35,7/24/19,1.51,2,311,4.700480366,0,1,0,0,0,0
20057450,"Single Apt,Near DNR train,Fast travel to Manhatan",135731332,Sky,40.65004,-74.00108,80,3,49,7/23/19,2.23,1,190,4.382026635,1,0,0,0,0,0
20058138,"Large, quiet luxury home in Manhattan",134284480,Tiiu,40.75955,-73.99738,280,3,94,7/30/19,4.04,1,57,5.634789603,0,0,0,0,0,0
20067361,"Private bedroom available in Bed Stuy, Brooklyn",31883068,Will,40.69545,-73.94829,50,7,8,4/16/19,0.33,1,216,3.912023005,1,0,0,0,1,0
20070549,"Bklyn private room and private bathrm by F,G train",14898658,Chadanut,40.64293,-73.98043,56,1,62,7/7/19,2.54,10,7,4.025351691,1,0,0,0,1,0
20071095,Residential Area in the heart of Queens,62258958,Kusang,40.75704,-73.89006,80,1,27,12/18/18,1.14,1,32,4.382026635,0,1,0,0,1,0
20073959,Crown Heights Guest House 2L,74541079,Abraham,40.66966,-73.93719,99,3,41,7/21/19,1.73,9,74,4.59511985,1,0,0,0,0,0
20074304,Cozy Queen pullout by Washington Square Park,18622680,Beth,40.73024,-73.99935,65,1,0,,0,2,14,4.17438727,0,0,0,0,0,1
20074372,Cassi's cozy studio,142696105,Cassi,40.72085,-73.8456,80,2,14,10/29/18,0.62,1,192,4.382026635,0,1,0,0,0,0
20075554,CROWN HEIGHTS GUEST HOUSE 2L2R,74541079,Abraham,40.66888,-73.93638,199,3,5,6/9/19,0.39,9,74,5.293304825,1,0,0,0,0,0
20082404,Charming room in mid-century comfort and quiet.,4391397,Eva,40.65814,-73.98495,65,1,37,7/26/19,1.59,2,147,4.17438727,1,0,0,0,1,0
20085462,Sunny 1 Bedroom in heart of Brooklyn!,89691323,Felipe,40.67229,-73.94282,85,5,3,5/3/18,0.14,1,4,4.442651256,1,0,0,0,0,0
20085472,Prime Bushwick location w/ washer/dryer + rooftop!,26558906,Emily,40.70252,-73.91447,34,3,8,7/7/19,0.38,1,27,3.526360525,1,0,0,0,1,0
20086190,Fabulous and peaceful retreat in Brooklyn,28695008,Danielle,40.68838,-73.95649,190,5,24,12/8/18,1.06,1,183,5.247024072,1,0,0,0,0,0
20089288,"#4 Cozy And Bright Room, 30 Minutes to Manhattan",619942,Stacy & Simon,40.68863,-73.8706,38,30,43,6/1/19,1.79,6,115,3.63758616,1,0,0,0,1,0
20089597,Time Square Private Studio,51445545,Jake,40.75347,-73.98567,179,2,121,7/17/19,4.91,1,251,5.187385806,0,0,0,0,0,0
20089645,近JFK 机场和地铁,107272884,Lynn L,40.69612,-73.84699,40,1,57,6/30/19,2.32,4,174,3.688879454,0,1,0,0,1,0
20089962,"Cozy room weekly , 35 minutes far to Manhattan",142851497,Selçuk,40.58632,-73.95335,45,7,34,5/23/19,1.41,1,64,3.80666249,1,0,0,0,1,0
20091705,2  bedroom 1 bath  in Midtown West,51501835,Jeniffer,40.7647,-73.99391,200,30,2,10/27/17,0.09,31,332,5.298317367,0,0,0,0,0,0
20092176,Large suite with private bathroom (15 min to city),85330,Jean,40.7118,-73.85285,50,3,32,8/3/19,1.32,3,242,3.912023005,0,1,0,0,1,0
20092506,Master room W OWN bathroom,142878742,Sam,40.79074,-73.94232,70,1,177,7/17/19,7.2,3,48,4.248495242,0,0,0,0,1,0
20111316,Home away from home,15758568,Mike,40.68121,-73.94471,50,2,18,7/3/19,0.78,1,90,3.912023005,1,0,0,0,1,0
20111383,Cozy comfortable Apartment Share with Sleeper Sofa,18547000,Rusty,40.77037,-73.92417,60,3,31,7/27/19,2.32,1,231,4.094344562,0,1,0,0,0,1
20115612,Spacious private room near central park,142878742,Sam,40.79012,-73.94333,60,1,171,7/22/19,6.95,3,57,4.094344562,0,0,0,0,1,0
20118160,"Big guest room,queen bed,Cozy decoration apartment",142997033,Ozge,40.59449,-73.95166,50,2,13,7/30/19,3.2,1,361,3.912023005,1,0,0,0,1,0
20119649,CROWN HEIGHTS GUESTS HOUSE 3L,74541079,Abraham,40.67081,-73.93646,129,3,26,7/24/19,1.08,9,64,4.859812404,1,0,0,0,0,0
20120690,Modern Williamsburg Penthouse,9691202,Julien,40.7188,-73.94283,250,7,10,5/25/19,0.43,1,34,5.521460918,1,0,0,0,0,0
20121308,Spacious room w/Private Roof Deck in Shared Apt,118883025,Apeksha,40.78182,-73.97915,120,1,145,7/21/19,5.87,1,206,4.787491743,0,0,0,0,1,0
20124372,"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",143052745,Ociel,40.81005,-73.91977,40,1,73,5/29/19,3.03,4,58,3.688879454,0,0,0,1,1,0
20125722,AG's Palace 4,121612198,Maura,40.6433,-73.91333,89,1,2,10/7/18,0.15,4,365,4.48863637,1,0,0,0,1,0
20127311,Peaceful apartment,10112706,Luz,40.70709,-73.89422,49,2,62,7/18/19,3.09,1,18,3.891820298,0,1,0,0,0,0
20133468,★ Business Getaway ★ Cozy & Warm | Laptop Friendly,131697576,Anisha,40.83336,-73.88636,75,2,71,6/22/19,2.88,4,359,4.317488114,0,0,0,1,1,0
20134321,1-BR Apartment in the Heart of Williamsburg,10128779,Joseph,40.71759,-73.96641,150,4,10,7/8/19,0.42,1,10,5.010635294,1,0,0,0,0,0
20134851,"Bright, airy loft in Bushwick's street art scene",4305955,Brittany,40.70543,-73.92306,165,4,12,6/17/19,0.52,1,4,5.105945474,1,0,0,0,0,0
20135169,New Amazing Apartment In Washington Heights,143181766,David,40.85213,-73.9336,120,3,32,4/22/19,1.33,1,32,4.787491743,0,0,0,0,0,0
20135558,"Awesome Newly Renovated 2-bdrm. - E,F,J trains.",143186772,Femi,40.69499,-73.7991,130,2,98,8/5/19,4.15,1,135,4.86753445,0,1,0,0,0,0
20136121,1 BD cozy house near beach,90751766,Valeriy,40.57294,-74.09615,90,4,8,5/29/19,0.38,1,175,4.49980967,0,0,1,0,0,0
20136870,1 BEDROOM CENTRAL PARK / BALCONY /COLUMBUS CIRCLE,131647128,Emily,40.77548,-73.98965,190,30,5,2/21/19,0.35,25,211,5.247024072,0,0,0,0,0,0
20137576,Room in a charming and spacious apartment in DUMBO,19990362,Sara,40.70149,-73.98091,69,5,5,4/19/19,0.21,1,195,4.234106505,1,0,0,0,1,0
20138516,"Private, elegant, apartment with beautiful garden",94676949,Althea,40.6413,-73.9236,100,2,100,7/21/19,4.33,1,29,4.605170186,1,0,0,0,0,0
20139305,Spacious 1BR near park & subways,6985109,Geoffrey,40.67335,-73.96763,121,6,22,6/25/19,1.14,1,142,4.795790546,1,0,0,0,0,0
20139611,"Comfortable, all inclusive,quiet and peaceful room",95958773,Maryna,40.57717,-73.9608,95,1,8,8/5/19,0.35,2,324,4.553876892,1,0,0,0,1,0
20147628,Beautiful modern apartment with private deck!,4391397,Eva,40.65783,-73.98236,150,2,5,7/9/19,0.39,2,1,5.010635294,1,0,0,0,0,0
20148616,1 BEDROOM / HIGH FLOOR / BALCONY /COLUMBUS CIRCLE,131647128,Emily,40.77104,-73.98522,190,30,7,7/27/19,0.35,25,220,5.247024072,0,0,0,0,0,0
20149300,Crown Heights Guest House 3R3L,74541079,Abraham,40.66955,-73.93576,199,4,7,4/29/19,0.32,9,61,5.293304825,1,0,0,0,0,0
20149318,Wonderful room for rent in the Bronx,19297877,Albena,40.85527,-73.86719,35,1,22,7/17/19,0.96,1,300,3.555348061,0,0,0,1,1,0
20149903,2 Amazing Bedrooms Near Airport Free Parking,143351162,Marcia,40.70723,-73.72948,75,1,16,9/20/18,0.68,1,219,4.317488114,0,1,0,0,1,0
20151455,CHARMING ROOM,139357580,Shuly,40.77232,-73.90369,40,2,105,7/17/19,4.29,8,281,3.688879454,0,1,0,0,1,0
20153102,"Guest room in High Ceiling Duplex, Williamsburg! 3",40511252,Auset,40.70754,-73.95291,55,30,4,7/31/19,0.34,3,248,4.007333185,1,0,0,0,1,0
20153394,Private Sanctuary in Center of the Action,42723125,Fouad,40.72555,-73.98325,99,2,74,6/3/19,3.15,2,31,4.59511985,0,0,0,0,1,0
